username,video_id,video_url,hashtags
dearkera,7.46409E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#katemoss', '#slavicdolls', '#ana', '#mentalhealth', '#mhawareness', '#calories', '#winterarc', '#weightloss', '#skinny', '#wieiadrealistic', '#edrec0very', '#recoveryispossible', '#meirl']"
dearkera,7.46372E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#katemoss', '#slavicdolls', '#ana', '#mentalhealth', '#mhawareness', '#calories', '#winterarc', '#weightloss', '#skinny', '#wieiadrealistic', '#edrec0very', '#recoveryispossible']"
dearkera,7.46369E+18,,"['#meirl', '#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls', '#ana', '#mentalhealth', '#mhawareness', '#calories']"
dearkera,7.46337E+18,,"['#ihatebodydysphoria', '#meirl', '#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls', '#ana', '#mentalhealth', '#mhawareness', '#calories']"
dearkera,7.4628E+18,,"['#meirl', '#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls', '#ana', '#mentalhealth', '#mhawareness', '#calories']"
dearkera,7.4628E+18,,"['#meirl', '#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls', '#ana', '#mentalhealth', '#mhawareness']"
dearkera,7.46219E+18,,['#meirl']
dearkera,7.46209E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#meirl', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls', '#donottrythisathome']"
dearkera,7.46171E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#meirl', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls']"
dearkera,7.46144E+18,,[]
dearkera,7.46134E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#meirl', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls', '#donottrythisathome']"
dearkera,7.46109E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#meirl', '#mukbangs', '#wieiad', '#wieiadedrecovery', '#snejanaonopka', '#slavicdolls']"
dearkera,7.46072E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#meirl', '#mukbangs', '#snejanaonopka', '#slavicdolls', '#donottrythisathome']"
dearkera,7.4606E+18,,"['#ednotsheereen', '#ednotsheeranrec0very', '#anarecovery', '#meirl', '#snejanaonopka', '#mukbangs', '#slavicdolls', '#donottrythisathome']"
crab_like_money,7.49178E+18,,"['#hadestown', '#hadestownteenedition', '#eurydice', '#orpheusandeurydice', '#methodacting', '#fyp']"
crab_like_money,7.48779E+18,,"['#thegiver', '#stardewvalley', '#robinstardewvalley', '#wlw', '#giver', '#taker', '#sesbianlex']"
crab_like_money,7.48663E+18,,"['#genderqueer', '#theythem', '#nonbinary', '#dragmakeup', '#preshowermakeup', '#lgbt']"
crab_like_money,7.48505E+18,,[]
crab_like_money,7.484E+18,,"['#wlw', '#promposal', '#stardewvalley', '#ilovemygf']"
crab_like_money,7.48211E+18,,[]
crab_like_money,7.48184E+18,,"['#marauders', '#icantgoback', '#regulusblack', '#jamespotter', '#jegulus', '#onlythebrave', '#ao3', '#remuslupin', '#siriusblack', '#wolfstar', '#sunseeker', '#starchaser']"
crab_like_money,7.48141E+18,,"['#edrec0very', '#bodypositivity', '#recovery', '#midsize', '#edsheeranrecoveryy']"
crab_like_money,7.48113E+18,,"['#edit', '#cool', '#editors', '#maraudersedit', '#yellowjacketsedit']"
crab_like_money,7.48112E+18,,"['#hispanic', '#latina', '#nosabokid']"
crab_like_money,7.47963E+18,,"['#reader', '#ilovebooks', '#literaryfiction', '#sallyrooney', '#richardsiken', '#oceanvuong', '#veschwab']"
crab_like_money,7.47962E+18,,[]
crab_like_money,7.47738E+18,,"['#ao3', '#marauders', '#jegulus']"
crab_like_money,7.47467E+18,,"['#portlandoregon', '#reedcollege', '#pdx', '#pnw']"
crab_like_money,7.47297E+18,,"['#planeanxiety', '#airplaneanxiety', '#helpmeplease']"
crab_like_money,7.47248E+18,,['#girl']
crab_like_money,7.47218E+18,,"['#lgbt', '#theythem', '#wtf']"
crab_like_money,7.46411E+18,,"['#crimsonrivers', '#marauders', '#regulusblack', '#jamespotter', '#siriusblack', '#remuslupin']"
crab_like_money,7.4641E+18,,"['#crimsonrivers', '#marauders', '#jamespotter', '#regulusblack', '#jegulus']"
crab_like_money,7.46072E+18,,"['#queer', '#gender', '#wtf']"
crab_like_money,7.45995E+18,,"['#wlw', '#queer', '#lgbt', '#religioustrauma']"
crab_like_money,7.4596E+18,,"['#crimsonrivers', '#regulusblack', '#jamespotter', '#jegulus', '#siriusblack', '#remuslupin', '#wolfstar', '#marauders']"
crab_like_money,7.45947E+18,,"['#crimsonrivers', '#regulusblack', '#jamespotter', '#jegulus', '#remuslupin', '#siriusblack', '#wolfstar', '#marauders']"
crab_like_money,7.45847E+18,,"['#crimsonrivers', '#regulusblack', '#jamespotter', '#jegulus', '#remuslupin', '#siriusblack', '#wolfstar', '#dorcasmeadowes', '#marlenemckinnon']"
crab_like_money,7.45512E+18,,"['#marauders', '#crimsonrivers', '#jegulus', '#regulusblack', '#jamespotter', '#siriusblack', '#remuslupin']"
crab_like_money,7.45469E+18,,"['#gay', '#ilovemygf', '#marauders']"
crab_like_money,7.4532E+18,,"['#searows', '#chappellroan', '#ethelcain', '#clairo', '#phoebebridgers']"
crab_like_money,7.43274E+18,,"['#otb', '#marauders', '#jamespotter', '#regulusblack', '#jegulus', '#wolfstar']"
crab_like_money,7.42983E+18,,"['#wlw', '#clairo', '#theythem']"
crab_like_money,7.42545E+18,,[]
crab_like_money,7.42427E+18,,['#doomscroll']
crab_like_money,7.42137E+18,,"['#jamespotter', '#marauders', '#jegulus', '#jily']"
crab_like_money,7.41246E+18,,"['#lgbt', '#wlw', '#recovery', '#anthemsforaseventeenyearoldgirl']"
crab_like_money,7.41025E+18,,"['#edrecovery', '#recovery', '#bodypositivity', '#bodyneutrality']"
crab_like_money,7.40642E+18,,[]
crab_like_money,7.40642E+18,,"['#marauders', '#jegulus', '#regulusblack', '#jamespotter']"
crab_like_money,7.40427E+18,,"['#wolfstar', '#remuslupin', '#siriusblack', '#jegulus', '#regulusblack', '#jamespotter']"
crab_like_money,7.40127E+18,,"['#isawthetvglow', '#gender', '#theythem', '#nonbinary', '#wlw', '#lgbtq']"
crab_like_money,7.40023E+18,,[]
crab_like_money,7.39982E+18,,[]
crab_like_money,7.39909E+18,,"['#marauders', '#atyd', '#remuslupin', '#siriusblack', '#jamespotter', '#regulusblack']"
crab_like_money,7.39835E+18,,"['#chappellroan', '#pictureyou', '#singersongwriter', '#wlw']"
crab_like_money,7.39794E+18,,"['#marauderstok', '#marauders', '#starchaser', '#sunseeker', '#wolfstar', '#rosekiller', '#olympics2024']"
crab_like_money,7.39487E+18,,[]
crab_like_money,7.38618E+18,,"['#lgbtq', '#wlw', '#queertok', '#gender', '#someonetellmewhatiam']"
crab_like_money,7.37413E+18,,"['#boygenius', '#sigma', '#rizz', '#ohio', '#fanumtax']"
annelikesplants,7.37857E+18,,"['#tallboy', '#abbywebster', '#yellowstone', '#grandtetonbrewing', '#oldfaithful']"
annelikesplants,7.293E+18,,"['#hozier', '#igotsomecolorback']"
annelikesplants,7.10412E+18,,['#greenscreenvideo']
annelikesplants,7.49223E+18,,"['#pmdd', '#anxietydisorder', '#depressionawareness', '#youareloved', '#youareenough', '#pmddawareness']"
annelikesplants,7.49064E+18,,"['#graduation', '#collegegraduation', '#riversandroads', '#growingup']"
annelikesplants,7.49026E+18,,"['#dosesandmimosas', '#bigsky', '#skitok', '#montanaskiing']"
annelikesplants,7.49021E+18,,"['#rolemodel', '#someprotector']"
annelikesplants,7.48921E+18,,"['#collegegraduation', '#graduation', '#vienna', '#billyjoel']"
annelikesplants,7.48916E+18,,"['#hobojohnson', '#iwantadog']"
annelikesplants,7.48844E+18,,"['#sleepshirt', '#dadsshirt', '#bosas', '#lucygraybaird']"
annelikesplants,7.4881E+18,,"['#belle', '#beautyandthebeast', '#somethingthere', '#disneyprincesses']"
annelikesplants,7.48749E+18,,"['#recoveryispossible', '#oliviarodrigo', '#prettyisntpretty', '#edrec0very']"
annelikesplants,7.48737E+18,,"['#vampireempire', '#bigthief', '#books', '#memoirs', '#selfhelp', '#feministliterature']"
annelikesplants,7.48699E+18,,"['#skivacation', '#springbreak', '#stanton', '#austria', '#skiaustria', '#lucygraybaird']"
annelikesplants,7.48665E+18,,"['#stewertlittle', '#memerap', '#hobojohnson', '#billymarchiafava']"
annelikesplants,7.48624E+18,,"['#recoveryispossible', '#vampireempire', '#recoverytok']"
annelikesplants,7.48624E+18,,"['#empathetic', '#emotional', '#sensitive']"
annelikesplants,7.48623E+18,,"['#billyjoel', '#pianoman']"
annelikesplants,7.4862E+18,,"['#mamaagirlbehindyou', '#whatisthat', '#monalisa', '#thelouvre', '#famousart']"
annelikesplants,7.4862E+18,,"['#thelouvre', '#lelouvre', '#paris', '#artfacts']"
annelikesplants,7.48579E+18,,"['#littledancer', '#degas', '#paris', '#degasballerina']"
annelikesplants,7.48579E+18,,"['#ootd', '#hozier', '#someonenew']"
annelikesplants,7.48548E+18,,"['#overalls', '#paris']"
annelikesplants,7.4851E+18,,"['#covid', '#covidthrowback']"
annelikesplants,7.48364E+18,,['#rome']
annelikesplants,7.48134E+18,,['#airportcrush']
annelikesplants,7.48067E+18,,"['#ootd', '#rolemodel', '#tucker', '#somethingsomehowsomeday']"
annelikesplants,7.48066E+18,,[]
annelikesplants,7.48032E+18,,"['#chooserecovery', '#recoveryispossible', '#allbodiesaregoodbodies']"
annelikesplants,7.47997E+18,,"['#recoveryispossible', '#chooserecovery']"
annelikesplants,7.47955E+18,,"['#exploring', '#humans']"
annelikesplants,7.47923E+18,,"['#recoveryispossible', '#recovery', '#chooserecovery']"
annelikesplants,7.47917E+18,,"['#hoziersscream', '#hozier', '#fishingwithdad', '#flyfishing', '#montanaflyfishing']"
annelikesplants,7.47806E+18,,"['#collegeadvising', '#montanastate']"
annelikesplants,7.47783E+18,,"['#messylolayoung', '#lolayoung', '#shutup', '#toxicdietculture']"
annelikesplants,7.47773E+18,,"['#bigyellowtaxi', '#ootd', '#juniebjones']"
annelikesplants,7.47745E+18,,"['#bridgerbowl', '#thecranberries']"
annelikesplants,7.47745E+18,,"['#helicopterhelicopter', '#helikopter', '#skiballet', '#spinning']"
annelikesplants,7.47734E+18,,"['#bridgerbowl', '#bridgerbowl', '#skiballet', '#springskiing']"
annelikesplants,7.47733E+18,,"['#kneebrace', '#skiing']"
annelikesplants,7.47691E+18,,"['#quiltedtotebag', '#quiltedbag', '#totebag', '#quilting', '#trynewthings', '#newhobby']"
annelikesplants,7.47691E+18,,"['#nedaweek', '#comparison']"
annelikesplants,7.47539E+18,,['#onthisday']
annelikesplants,7.47512E+18,,"['#ootd', '#overallsoutfit', '#barreloveralls', '#macmiller']"
annelikesplants,7.47438E+18,,"['#favoritesong', '#slay', '#angrybirds', '#birdistheword']"
annelikesplants,7.47437E+18,,"['#dietculture', '#toxicdietculture', '#prettyisntpretty', '#faddietsdontwork']"
annelikesplants,7.4743E+18,,"['#freepeopleoveralls', '#overalls', '#freepeople', '#overalloutfit', '#granolafits']"
annelikesplants,7.47379E+18,,"['#granolatok', '#billieeilish']"
annelikesplants,7.47331E+18,,"['#edawareness', '#nedaawareness', '#edawarenessweek']"
annelikesplants,7.4692E+18,,"['#youresofunny', '#nedatattoo']"
rae.in.recovery,7.47425E+18,,"['#recovered', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.49245E+18,,"['#imsorry', '#losingfriends', '#anarec0very', '#neda', '#nedaawareness', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.49097E+18,,"['#weightgain', '#weightrestoration', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#jeans']"
rae.in.recovery,7.48877E+18,,"['#ditl', '#dayinmylife', '#dayinthelife', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#cardiffmet', '#cardiff']"
rae.in.recovery,7.48794E+18,,"['#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#stopromanticizingmentalillnes']"
rae.in.recovery,7.48582E+18,,"['#grippysockvacay', '#19', '#sixthform', '#year13', '#mentyb', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#relatable', '#pyschward', '#hospital', '#edu']"
rae.in.recovery,7.48505E+18,,"['#cookie', '#recoverywin', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.48469E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48462E+18,,"['#duet', '#Tattoo', '#tattooreveal', '#snaketattoo', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.4846E+18,,"['#recoveryaccount', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48356E+18,,"['#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48351E+18,,"['#misshoney', '#edu', '#nurse', '#teenager', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.48348E+18,,"['#sertraline', '#medication', '#withdrawals', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48323E+18,,"['#wieiad', '#wieiadedrecovery', '#wieiadrealistic', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryispossible', '#fyp', '#fyppp', '#minieggs']"
rae.in.recovery,7.48287E+18,,"['#stpaddysday', '#stpatricksday', '#irish', '#ireland', '#fyp', '#fyppp']"
rae.in.recovery,7.48285E+18,,"['#lesbiansoftiktok', '#wlwtok', '#cookie', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.48276E+18,,"['#wieiad', '#wieiadedrecovery', '#wieiadrealistic', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48248E+18,,"['#lidl', '#sweettreat', '#cuppa', '#teatimealarm', '#teaalarm', '#teatime', '#tea', '#cupoftea', '#british', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48244E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.4824E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48208E+18,,"['#perfectspoon', '#spoon', '#cutlery', '#autismtiktok', '#autistic', '#neurodivergent']"
rae.in.recovery,7.48204E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48165E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48138E+18,,"['#redbull', '#wings', '#recoverytok', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48128E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#piercing', '#lippiercing', '#verticallabret']"
rae.in.recovery,7.48065E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.48063E+18,,"['#stitch', '#carrotcake', '#foodreview', '#foodies', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#sweettreat']"
rae.in.recovery,7.47989E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.47952E+18,,"['#sweettreat', '#sweettreats', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.47914E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.47874E+18,,"['#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#relatable', '#depressedtiktok', '#givingupslowly']"
rae.in.recovery,7.47864E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp', '#collegestudent']"
rae.in.recovery,7.47839E+18,,"['#summer', '#summeriscoming', '#england', '#britain', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.47838E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.47836E+18,,"['#lipbiting', '#copingmechanism', '#verticallabret', '#piercing', '#badhabits', '#fyp', '#fyppp', '#relatable']"
rae.in.recovery,7.47829E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.47804E+18,,"['#fyp', '#fyppp', '#dirtycash', '#goodcatch']"
rae.in.recovery,7.47803E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#gymtok', '#gymgirlies', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#fyp', '#fyppp']"
rae.in.recovery,7.47803E+18,,"['#wieiad', '#wieiadrealistic', '#wieiadedrecovery', '#neda', '#nedaawareness', '#anarec0very', '#edsheeranrecoveryy', '#3drecovery', '#mentalhealthmatters', '#recoveryisworthit', '#gymtok', '#gymgirlies', '#fyp', '#fyppp']"
